# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4216349	4217062	-					rstA	69553593	I6H43_RS19955	714		old_locus_tag=I6H43_19955
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4216349	4217062	-	WP_042032315.1	WP_042032315.1		two-component system response regulator RstA	rstA	69553593	I6H43_RS19955	714	237	
gene	tRNA	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4217383	4217458	-						69553594	I6H43_RS19960	76		old_locus_tag=I6H43_19960
tRNA		GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4217383	4217458	-				tRNA-His		69553594	I6H43_RS19960	76		anticodon=GTG
gene	tRNA	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4217500	4217576	-						69553595	I6H43_RS19965	77		old_locus_tag=I6H43_19965
tRNA		GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4217500	4217576	-				tRNA-Arg		69553595	I6H43_RS19965	77		anticodon=TCT
gene	tRNA	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4217613	4217689	-						69553596	I6H43_RS19970	77		old_locus_tag=I6H43_19970
tRNA		GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4217613	4217689	-				tRNA-Pro		69553596	I6H43_RS19970	77		anticodon=TGG
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4217912	4218766	+					folD	69553597	I6H43_RS19975	855		old_locus_tag=I6H43_19975
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4217912	4218766	+	WP_042032316.1	WP_042032316.1		bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD	folD	69553597	I6H43_RS19975	855	284	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4218878	4219096	-					cspD	69553598	I6H43_RS19980	219		old_locus_tag=I6H43_19980
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4218878	4219096	-	WP_033115164.1	WP_033115164.1		cold shock-like protein CspD	cspD	69553598	I6H43_RS19980	219	72	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4219326	4219643	+					clpS	69553599	I6H43_RS19985	318		old_locus_tag=I6H43_19985
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4219326	4219643	+	WP_005337111.1	WP_005337111.1		ATP-dependent Clp protease adapter ClpS	clpS	69553599	I6H43_RS19985	318	105	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4219703	4221955	+					clpA	69553600	I6H43_RS19990	2253		old_locus_tag=I6H43_19990
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4219703	4221955	+	WP_042032317.1	WP_042032317.1		ATP-dependent Clp protease ATP-binding subunit ClpA	clpA	69553600	I6H43_RS19990	2253	750	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4222024	4222242	-					infA	69553601	I6H43_RS19995	219		old_locus_tag=I6H43_19995
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4222024	4222242	-	WP_005300033.1	WP_005300033.1		translation initiation factor IF-1	infA	69553601	I6H43_RS19995	219	72	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4222311	4223027	-						69553602	I6H43_RS20000	717		old_locus_tag=I6H43_20000
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4222311	4223027	-	WP_042032318.1	WP_042032318.1		arginyltransferase		69553602	I6H43_RS20000	717	238	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4223024	4223731	-					aat	69553603	I6H43_RS20005	708		old_locus_tag=I6H43_20005
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4223024	4223731	-	WP_042032319.1	WP_042032319.1		leucyl/phenylalanyl-tRNA--protein transferase	aat	69553603	I6H43_RS20005	708	235	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4223751	4224221	+						69553604	I6H43_RS20010	471		old_locus_tag=I6H43_20010
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4223751	4224221	+	WP_042032320.1	WP_042032320.1		glycine zipper 2TM domain-containing protein		69553604	I6H43_RS20010	471	156	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4224322	4225569	-						69553605	I6H43_RS20015	1248		old_locus_tag=I6H43_20015
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4224322	4225569	-	WP_042032321.1	WP_042032321.1		diguanylate cyclase		69553605	I6H43_RS20015	1248	415	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4225632	4226582	-					trxB	69553606	I6H43_RS20020	951		old_locus_tag=I6H43_20020
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4225632	4226582	-	WP_041207482.1	WP_041207482.1		thioredoxin-disulfide reductase	trxB	69553606	I6H43_RS20020	951	316	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4226779	4227894	-					ald	69553607	I6H43_RS20025	1116		old_locus_tag=I6H43_20025
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4226779	4227894	-	WP_042032322.1	WP_042032322.1		alanine dehydrogenase	ald	69553607	I6H43_RS20025	1116	371	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4228045	4228536	+					lrp	69553608	I6H43_RS20030	492		old_locus_tag=I6H43_20030
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4228045	4228536	+	WP_005300047.1	WP_005300047.1		leucine-responsive transcriptional regulator Lrp	lrp	69553608	I6H43_RS20030	492	163	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4228739	4231255	+						69553609	I6H43_RS20035	2517		old_locus_tag=I6H43_20035
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4228739	4231255	+	WP_042032323.1	WP_042032323.1		DNA translocase FtsK		69553609	I6H43_RS20035	2517	838	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4231336	4231944	+					lolA	69553610	I6H43_RS20040	609		old_locus_tag=I6H43_20040
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4231336	4231944	+	WP_033115213.1	WP_033115213.1		outer membrane lipoprotein chaperone LolA	lolA	69553610	I6H43_RS20040	609	202	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4231944	4233281	+						69553611	I6H43_RS20045	1338		old_locus_tag=I6H43_20045
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4231944	4233281	+	WP_033115172.1	WP_033115172.1		replication-associated recombination protein A		69553611	I6H43_RS20045	1338	445	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4233571	4234866	+					serS	69553612	I6H43_RS20050	1296		old_locus_tag=I6H43_20050
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4233571	4234866	+	WP_042032324.1	WP_042032324.1		serine--tRNA ligase	serS	69553612	I6H43_RS20050	1296	431	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4235054	4235542	+						69553613	I6H43_RS20055	489		old_locus_tag=I6H43_20055
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4235054	4235542	+	WP_033115174.1	WP_033115174.1		CvpA family protein		69553613	I6H43_RS20055	489	162	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4235564	4237084	+					purF	69553614	I6H43_RS20060	1521		old_locus_tag=I6H43_20060
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4235564	4237084	+	WP_033115175.1	WP_033115175.1		amidophosphoribosyltransferase	purF	69553614	I6H43_RS20060	1521	506	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4237280	4238038	+						69553615	I6H43_RS20065	759		old_locus_tag=I6H43_20065
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4237280	4238038	+	WP_042032325.1	WP_042032325.1		tRNA hydroxylase		69553615	I6H43_RS20065	759	252	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4238337	4238981	+					adk	69553616	I6H43_RS20070	645		old_locus_tag=I6H43_20070
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4238337	4238981	+	WP_041207488.1	WP_041207488.1		adenylate kinase	adk	69553616	I6H43_RS20070	645	214	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4239080	4240054	+					hemH	69553617	I6H43_RS20075	975		old_locus_tag=I6H43_20075
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4239080	4240054	+	WP_042032326.1	WP_042032326.1		ferrochelatase	hemH	69553617	I6H43_RS20075	975	324	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4240089	4240481	+						69553618	I6H43_RS20080	393		old_locus_tag=I6H43_20080
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4240089	4240481	+	WP_041207490.1	WP_041207490.1		MAPEG family protein		69553618	I6H43_RS20080	393	130	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4240670	4241974	+						69553619	I6H43_RS20085	1305		old_locus_tag=I6H43_20085
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4240670	4241974	+	WP_033115180.1	WP_033115180.1		inosine/guanosine kinase		69553619	I6H43_RS20085	1305	434	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4242155	4242517	+						69553620	I6H43_RS20090	363		old_locus_tag=I6H43_20090
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4242155	4242517	+	WP_033115181.1	WP_033115181.1		DUF2750 domain-containing protein		69553620	I6H43_RS20090	363	120	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4242691	4243185	+						69553621	I6H43_RS20095	495		old_locus_tag=I6H43_20095
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4242691	4243185	+	WP_033115182.1	WP_033115182.1		hypothetical protein		69553621	I6H43_RS20095	495	164	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4243148	4244701	-						69553622	I6H43_RS20100	1554		old_locus_tag=I6H43_20100
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4243148	4244701	-	WP_225628380.1	WP_225628380.1		GGDEF domain-containing protein		69553622	I6H43_RS20100	1554	517	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4244978	4246252	+					glgC	69553623	I6H43_RS20105	1275		old_locus_tag=I6H43_20105
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4244978	4246252	+	WP_041207494.1	WP_041207494.1		glucose-1-phosphate adenylyltransferase	glgC	69553623	I6H43_RS20105	1275	424	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4246354	4248351	-						69553624	I6H43_RS20110	1998		old_locus_tag=I6H43_20110
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4246354	4248351	-	WP_042032328.1	WP_042032328.1		hypothetical protein		69553624	I6H43_RS20110	1998	665	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4248536	4249087	-						69553625	I6H43_RS20115	552		old_locus_tag=I6H43_20115
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4248536	4249087	-	WP_042032329.1	WP_042032329.1		lipoprotein		69553625	I6H43_RS20115	552	183	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4249252	4250028	+						69553626	I6H43_RS20120	777		old_locus_tag=I6H43_20120
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4249252	4250028	+	WP_042032330.1	WP_042032330.1		hypothetical protein		69553626	I6H43_RS20120	777	258	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4250058	4250519	-						69553627	I6H43_RS20125	462		old_locus_tag=I6H43_20125
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4250058	4250519	-	WP_042032331.1	WP_042032331.1		DUF2919 domain-containing protein		69553627	I6H43_RS20125	462	153	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4250669	4251616	-					corA	69553628	I6H43_RS20130	948		old_locus_tag=I6H43_20130
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4250669	4251616	-	WP_026456618.1	WP_026456618.1		magnesium/cobalt transporter CorA	corA	69553628	I6H43_RS20130	948	315	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4251946	4253589	-						69553629	I6H43_RS20135	1644		old_locus_tag=I6H43_20135
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4251946	4253589	-	WP_042032332.1	WP_042032332.1		electron transfer flavoprotein-ubiquinone oxidoreductase		69553629	I6H43_RS20135	1644	547	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4253737	4254486	+						69553630	I6H43_RS20140	750		old_locus_tag=I6H43_20140
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4253737	4254486	+	WP_042032333.1	WP_042032333.1		electron transfer flavoprotein subunit beta/FixA family protein		69553630	I6H43_RS20140	750	249	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4254483	4255409	+						69553631	I6H43_RS20145	927		old_locus_tag=I6H43_20145
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4254483	4255409	+	WP_042032334.1	WP_042032334.1		FAD-binding protein		69553631	I6H43_RS20145	927	308	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4255634	4256722	+					serC	69553632	I6H43_RS20150	1089		old_locus_tag=I6H43_20150
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4255634	4256722	+	WP_042032335.1	WP_042032335.1		3-phosphoserine/phosphohydroxythreonine transaminase	serC	69553632	I6H43_RS20150	1089	362	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4256891	4258174	+					aroA	69553633	I6H43_RS20155	1284		old_locus_tag=I6H43_20155
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4256891	4258174	+	WP_042032336.1	WP_042032336.1		3-phosphoshikimate 1-carboxyvinyltransferase	aroA	69553633	I6H43_RS20155	1284	427	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4258371	4259426	+					aroG	69553634	I6H43_RS20160	1056		old_locus_tag=I6H43_20160
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4258371	4259426	+	WP_042032337.1	WP_042032337.1		3-deoxy-7-phosphoheptulonate synthase AroG	aroG	69553634	I6H43_RS20160	1056	351	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4259514	4261109	-						69553635	I6H43_RS20165	1596		old_locus_tag=I6H43_20165
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4259514	4261109	-	WP_042032338.1	WP_042032338.1		methyl-accepting chemotaxis protein		69553635	I6H43_RS20165	1596	531	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4261361	4262746	+					hutW	69553636	I6H43_RS20170	1386		old_locus_tag=I6H43_20170
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4261361	4262746	+	WP_042032396.1	WP_042032396.1		heme anaerobic degradation radical SAM methyltransferase ChuW/HutW	hutW	69553636	I6H43_RS20170	1386	461	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4262850	4264241	-						69553637	I6H43_RS20175	1392		old_locus_tag=I6H43_20175
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4262850	4264241	-	WP_042032339.1	WP_042032339.1		DEAD/DEAH box helicase		69553637	I6H43_RS20175	1392	463	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4264402	4264878	-						69553638	I6H43_RS20180	477		old_locus_tag=I6H43_20180
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4264402	4264878	-	WP_042032340.1	WP_042032340.1		glutathione peroxidase		69553638	I6H43_RS20180	477	158	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4265223	4265831	+						69553639	I6H43_RS20185	609		old_locus_tag=I6H43_20185
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4265223	4265831	+	WP_042032341.1	WP_042032341.1		2OG-Fe(II) oxygenase		69553639	I6H43_RS20185	609	202	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4266035	4267024	+						69553640	I6H43_RS20190	990		old_locus_tag=I6H43_20190
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4266035	4267024	+	WP_042032342.1	WP_042032342.1		D-alanine--D-alanine ligase		69553640	I6H43_RS20190	990	329	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4267194	4269848	-					mngB	69553641	I6H43_RS20195	2655		old_locus_tag=I6H43_20195
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4267194	4269848	-	WP_042032343.1	WP_042032343.1		mannosylglycerate hydrolase	mngB	69553641	I6H43_RS20195	2655	884	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4269935	4271881	-					mngA	69553642	I6H43_RS20200	1947		old_locus_tag=I6H43_20200
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4269935	4271881	-	WP_042032344.1	WP_042032344.1		PTS 2-O-a-mannosyl-D-glycerate transporter subunit IIABC	mngA	69553642	I6H43_RS20200	1947	648	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4272129	4272848	+						69553643	I6H43_RS20205	720		old_locus_tag=I6H43_20205
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4272129	4272848	+	WP_042032345.1	WP_042032345.1		GntR family transcriptional regulator		69553643	I6H43_RS20205	720	239	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4272963	4274342	-					xseA	69553644	I6H43_RS20210	1380		old_locus_tag=I6H43_20210
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4272963	4274342	-	WP_042032346.1	WP_042032346.1		exodeoxyribonuclease VII large subunit	xseA	69553644	I6H43_RS20210	1380	459	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4274466	4274888	-						69553645	I6H43_RS20215	423		old_locus_tag=I6H43_20215
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4274466	4274888	-	WP_042032347.1	WP_042032347.1		biopolymer transporter ExbD		69553645	I6H43_RS20215	423	140	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4274888	4275640	-						69553646	I6H43_RS20220	753		old_locus_tag=I6H43_20220
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4274888	4275640	-	WP_042032349.1	WP_042032349.1		MotA/TolQ/ExbB proton channel family protein		69553646	I6H43_RS20220	753	250	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4275643	4276365	-						69553647	I6H43_RS20225	723		old_locus_tag=I6H43_20225
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4275643	4276365	-	WP_042032350.1	WP_042032350.1		energy transducer TonB		69553647	I6H43_RS20225	723	240	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4276677	4278563	-						69553648	I6H43_RS20230	1887		old_locus_tag=I6H43_20230
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4276677	4278563	-	WP_082035501.1	WP_082035501.1		potassium transporter Kup		69553648	I6H43_RS20230	1887	628	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4279122	4280585	+					guaB	69553649	I6H43_RS20235	1464		old_locus_tag=I6H43_20235
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4279122	4280585	+	WP_041207517.1	WP_041207517.1		IMP dehydrogenase	guaB	69553649	I6H43_RS20235	1464	487	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	4280670	4282259	+					guaA	69553650	I6H43_RS20240	1590		old_locus_tag=I6H43_20240
