# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4202930	4204075	-							KYK33_RS19380	1146		old_locus_tag=KYK33_19390
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4202930	4204075	-	WP_224431561.1	WP_224431561.1		glycosyltransferase			KYK33_RS19380	1146	381	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4204072	4205349	-							KYK33_RS19385	1278		old_locus_tag=KYK33_19395
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4204072	4205349	-	WP_224431562.1	WP_224431562.1		O-antigen ligase family protein			KYK33_RS19385	1278	425	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4205411	4206499	-							KYK33_RS19390	1089		old_locus_tag=KYK33_19400
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4205411	4206499	-	WP_224431563.1	WP_224431563.1		glycosyltransferase			KYK33_RS19390	1089	362	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4206810	4207607	+							KYK33_RS19395	798		old_locus_tag=KYK33_19405
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4206810	4207607	+	WP_052448237.1	WP_052448237.1		glycosyltransferase family 2 protein			KYK33_RS19395	798	265	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4207675	4208715	-							KYK33_RS19400	1041		old_locus_tag=KYK33_19410
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4207675	4208715	-	WP_042042762.1	WP_042042762.1		glycosyltransferase family 9 protein			KYK33_RS19400	1041	346	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4208851	4209336	+					coaD		KYK33_RS19405	486		old_locus_tag=KYK33_19415
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4208851	4209336	+	WP_224431564.1	WP_224431564.1		pantetheine-phosphate adenylyltransferase	coaD		KYK33_RS19405	486	161	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4209395	4210270	-							KYK33_RS19410	876		old_locus_tag=KYK33_19420
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4209395	4210270	-	WP_224433062.1	WP_224433062.1		VirK/YbjX family protein			KYK33_RS19410	876	291	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4210435	4211247	-					mutM		KYK33_RS19415	813		old_locus_tag=KYK33_19425
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4210435	4211247	-	WP_224431565.1	WP_224431565.1		bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	mutM		KYK33_RS19415	813	270	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4211263	4211718	-							KYK33_RS19420	456		old_locus_tag=KYK33_19430
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4211263	4211718	-	WP_224431566.1	WP_224431566.1		hypothetical protein			KYK33_RS19420	456	151	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4211809	4211976	-					rpmG		KYK33_RS19425	168		old_locus_tag=KYK33_19435
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4211809	4211976	-	WP_005323752.1	WP_005323752.1		50S ribosomal protein L33	rpmG		KYK33_RS19425	168	55	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4211988	4212224	-					rpmB		KYK33_RS19430	237		old_locus_tag=KYK33_19440
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4211988	4212224	-	WP_005321271.1	WP_005321271.1		50S ribosomal protein L28	rpmB		KYK33_RS19430	237	78	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4212361	4213035	-					radC		KYK33_RS19435	675		old_locus_tag=KYK33_19445
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4212361	4213035	-	WP_042042767.1	WP_042042767.1		DNA repair protein RadC	radC		KYK33_RS19435	675	224	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4213180	4214382	+					coaBC		KYK33_RS19440	1203		old_locus_tag=KYK33_19450
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4213180	4214382	+	WP_224431567.1	WP_224431567.1		bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	coaBC		KYK33_RS19440	1203	400	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4214489	4214947	+					dut		KYK33_RS19445	459		old_locus_tag=KYK33_19455
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4214489	4214947	+	WP_042042769.1	WP_042042769.1		dUTP diphosphatase	dut		KYK33_RS19445	459	152	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4215017	4215613	+					slmA		KYK33_RS19450	597		old_locus_tag=KYK33_19460
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4215017	4215613	+	WP_042042770.1	WP_042042770.1		nucleoid occlusion factor SlmA	slmA		KYK33_RS19450	597	198	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4215752	4216588	+							KYK33_RS19455	837		old_locus_tag=KYK33_19465
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4215752	4216588	+	WP_042042771.1	WP_042042771.1		mechanosensitive ion channel			KYK33_RS19455	837	278	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4216868	4217533	-					pyrE		KYK33_RS19460	666		old_locus_tag=KYK33_19470
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4216868	4217533	-	WP_224431568.1	WP_224431568.1		orotate phosphoribosyltransferase	pyrE		KYK33_RS19460	666	221	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4217617	4218333	-					rph		KYK33_RS19465	717		old_locus_tag=KYK33_19475
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4217617	4218333	-	WP_224431569.1	WP_224431569.1		ribonuclease PH	rph		KYK33_RS19465	717	238	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4218610	4219473	+							KYK33_RS19470	864		old_locus_tag=KYK33_19480
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4218610	4219473	+	WP_224431570.1	WP_224431570.1		YicC family protein			KYK33_RS19470	864	287	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4219658	4220920	+							KYK33_RS19475	1263		old_locus_tag=KYK33_19485
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4219658	4220920	+	WP_224431571.1	WP_224431571.1		tyrosine-type recombinase/integrase			KYK33_RS19475	1263	420	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4220956	4221201	-							KYK33_RS19480	246		old_locus_tag=KYK33_19490
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4220956	4221201	-	WP_157161625.1	WP_157161625.1		AlpA family phage regulatory protein			KYK33_RS19480	246	81	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4221252	4222913	-							KYK33_RS19485	1662		old_locus_tag=KYK33_19495
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4221252	4222913	-	WP_224431572.1	WP_224431572.1		DUF927 domain-containing protein			KYK33_RS19485	1662	553	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4223052	4224202	+							KYK33_RS19490	1151		old_locus_tag=KYK33_19500
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4223052	4224202	+	WP_224431203.1	WP_224431203.1		IS3 family transposase			KYK33_RS19490	1152	383	ribosomal_slippage
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4224218	4224358	-							KYK33_RS19495	141		old_locus_tag=KYK33_19505
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4224218	4224358	-	WP_224433063.1	WP_224433063.1		helix-turn-helix domain-containing protein			KYK33_RS19495	141	46	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4224662	4226560	-							KYK33_RS19500	1899		old_locus_tag=KYK33_19510
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4224662	4226560	-	WP_224431573.1	WP_224431573.1		DUF262 domain-containing HNH endonuclease family protein			KYK33_RS19500	1899	632	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4226547	4227887	-							KYK33_RS19505	1341		old_locus_tag=KYK33_19515
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4226547	4227887	-	WP_224431574.1	WP_224431574.1		DUF262 domain-containing protein			KYK33_RS19505	1341	446	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4227890	4229638	-							KYK33_RS19510	1749		old_locus_tag=KYK33_19520
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4227890	4229638	-	WP_224431575.1	WP_224431575.1		restriction endonuclease subunit S			KYK33_RS19510	1749	582	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4229638	4231125	-							KYK33_RS19515	1488		old_locus_tag=KYK33_19525
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4229638	4231125	-	WP_224431576.1	WP_224431576.1		type I restriction-modification system subunit M			KYK33_RS19515	1488	495	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4231246	4233723	-							KYK33_RS19520	2478		old_locus_tag=KYK33_19530
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4231246	4233723	-	WP_224431577.1	WP_224431577.1		DEAD/DEAH box helicase family protein			KYK33_RS19520	2478	825	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4234511	4235134	-							KYK33_RS19525	624		old_locus_tag=KYK33_19535
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4234511	4235134	-	WP_224431578.1	WP_224431578.1		recombinase family protein			KYK33_RS19525	624	207	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4235546	4235800	+							KYK33_RS19530	255		old_locus_tag=KYK33_19540
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4235546	4235800	+	WP_042656123.1	WP_042656123.1		helix-turn-helix domain-containing protein			KYK33_RS19530	255	84	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4235800	4237110	+							KYK33_RS19535	1311		old_locus_tag=KYK33_19545
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4235800	4237110	+	WP_224431579.1	WP_224431579.1		type II toxin-antitoxin system HipA family toxin			KYK33_RS19535	1311	436	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4237805	4238323	+					hcp1		KYK33_RS19540	519		old_locus_tag=KYK33_19550
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4237805	4238323	+	WP_224431580.1	WP_224431580.1		type VI secretion system effector Hcp1	hcp1		KYK33_RS19540	519	172	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4238382	4238600	+							KYK33_RS19545	219		old_locus_tag=KYK33_19555
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4238382	4238600	+	WP_224431581.1	WP_224431581.1		hypothetical protein			KYK33_RS19545	219	72	
gene	pseudogene	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4238817	4240706	+							KYK33_RS19550	1890		partial;pseudo;old_locus_tag=KYK33_19560
CDS	without_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4238817	4240706	+				type VI secretion system tip protein VgrG			KYK33_RS19550	1890		partial;pseudo
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4240835	4241629	+							KYK33_RS19555	795		old_locus_tag=KYK33_19565
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4240835	4241629	+	WP_224431582.1	WP_224431582.1		DUF4123 domain-containing protein			KYK33_RS19555	795	264	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4241695	4243551	+							KYK33_RS19560	1857		old_locus_tag=KYK33_19570
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4241695	4243551	+	WP_224431583.1	WP_224431583.1		lipase family protein			KYK33_RS19560	1857	618	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4243561	4244352	+							KYK33_RS19565	792		old_locus_tag=KYK33_19575
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4243561	4244352	+	WP_224431584.1	WP_224431584.1		hypothetical protein			KYK33_RS19565	792	263	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4244349	4245164	+							KYK33_RS19570	816		old_locus_tag=KYK33_19580
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4244349	4245164	+	WP_224431585.1	WP_224431585.1		hypothetical protein			KYK33_RS19570	816	271	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4245181	4245951	+							KYK33_RS19575	771		old_locus_tag=KYK33_19585
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4245181	4245951	+	WP_224431586.1	WP_224431586.1		hypothetical protein			KYK33_RS19575	771	256	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4246060	4246713	+							KYK33_RS19580	654		old_locus_tag=KYK33_19590
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4246060	4246713	+	WP_224431587.1	WP_224431587.1		hypothetical protein			KYK33_RS19580	654	217	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4246723	4247511	+							KYK33_RS19585	789		old_locus_tag=KYK33_19595
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4246723	4247511	+	WP_224431588.1	WP_224431588.1		hypothetical protein			KYK33_RS19585	789	262	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4247655	4249022	+							KYK33_RS19590	1368		old_locus_tag=KYK33_19600
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4247655	4249022	+	WP_224431589.1	WP_224431589.1		sel1 repeat family protein			KYK33_RS19590	1368	455	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4249216	4251228	+							KYK33_RS19595	2013		old_locus_tag=KYK33_19605
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4249216	4251228	+	WP_224431590.1	WP_224431590.1		LTA synthase family protein			KYK33_RS19595	2013	670	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4251329	4252420	-							KYK33_RS19600	1092		old_locus_tag=KYK33_19610
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4251329	4252420	-	WP_224431591.1	WP_224431591.1		glycosyltransferase family 4 protein			KYK33_RS19600	1092	363	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4252503	4253459	-					rfaD		KYK33_RS19605	957		old_locus_tag=KYK33_19615
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4252503	4253459	-	WP_224431592.1	WP_224431592.1		ADP-glyceromanno-heptose 6-epimerase	rfaD		KYK33_RS19605	957	318	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4253608	4254252	+							KYK33_RS19610	645		old_locus_tag=KYK33_19620
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4253608	4254252	+	WP_224431593.1	WP_224431593.1		TetR/AcrR family transcriptional regulator			KYK33_RS19610	645	214	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4254607	4255800	+							KYK33_RS19615	1194		old_locus_tag=KYK33_19625
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4254607	4255800	+	WP_224431594.1	WP_224431594.1		glycine C-acetyltransferase			KYK33_RS19615	1194	397	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4255879	4256904	+					tdh		KYK33_RS19620	1026		old_locus_tag=KYK33_19630
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4255879	4256904	+	WP_224431595.1	WP_224431595.1		L-threonine 3-dehydrogenase	tdh		KYK33_RS19620	1026	341	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4257096	4257557	+							KYK33_RS19625	462		old_locus_tag=KYK33_19635
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4257096	4257557	+	WP_042044111.1	WP_042044111.1		c-type cytochrome			KYK33_RS19625	462	153	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4257643	4259928	+							KYK33_RS19630	2286		old_locus_tag=KYK33_19640
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4257643	4259928	+	WP_224431596.1	WP_224431596.1		EAL domain-containing protein			KYK33_RS19630	2286	761	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4259966	4261978	-					rep		KYK33_RS19635	2013		old_locus_tag=KYK33_19645
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4259966	4261978	-	WP_224431597.1	WP_224431597.1		DNA helicase Rep	rep		KYK33_RS19635	2013	670	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4262123	4263343	+							KYK33_RS19640	1221		old_locus_tag=KYK33_19650
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4262123	4263343	+	WP_224431598.1	WP_224431598.1		cysteine desulfurase			KYK33_RS19640	1221	406	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4263358	4263795	+							KYK33_RS19645	438		old_locus_tag=KYK33_19655
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4263358	4263795	+	WP_224431599.1	WP_224431599.1		SufE family protein			KYK33_RS19645	438	145	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4263850	4264668	-					tcdA		KYK33_RS19650	819		old_locus_tag=KYK33_19660
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4263850	4264668	-	WP_224431600.1	WP_224431600.1		tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA	tcdA		KYK33_RS19650	819	272	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4264774	4266222	-					modF		KYK33_RS19655	1449		old_locus_tag=KYK33_19665
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4264774	4266222	-	WP_224431601.1	WP_224431601.1		molybdate ABC transporter ATP-binding protein ModF	modF		KYK33_RS19655	1449	482	
gene	tRNA	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4266452	4266528	-							KYK33_RS19660	77		old_locus_tag=KYK33_19670
tRNA		GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4266452	4266528	-				tRNA-Asp			KYK33_RS19660	77		anticodon=GTC
gene	rRNA	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4266626	4266740	-					rrf		KYK33_RS19665	115		old_locus_tag=KYK33_19675
rRNA		GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4266626	4266740	-				5S ribosomal RNA	rrf		KYK33_RS19665	115		
gene	rRNA	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4266862	4269751	-							KYK33_RS19670	2890		old_locus_tag=KYK33_19680
rRNA		GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4266862	4269751	-				23S ribosomal RNA			KYK33_RS19670	2890		
gene	tRNA	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4269992	4270067	-							KYK33_RS19675	76		old_locus_tag=KYK33_19685
tRNA		GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4269992	4270067	-				tRNA-Ala			KYK33_RS19675	76		anticodon=TGC
gene	tRNA	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4270080	4270156	-							KYK33_RS19680	77		old_locus_tag=KYK33_19690
tRNA		GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4270080	4270156	-				tRNA-Ile			KYK33_RS19680	77		anticodon=GAT
gene	rRNA	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	4270230	4271774	-							KYK33_RS19685	1545		old_locus_tag=KYK33_19695
